Gasellår,Orgnr,Namn,Koncern,Koordinater,Bolaget har säte på annan ort,Har koncernmoder,Adress,Postnr.,Ort,Telefon,Län,"Län, klartext",Kommun,"Kommun, klartext",SNIkod,"SNI, klartext",Bransch enl. DI,Omsättning år 1,Omsättning år 2,Omsättning år 3,Omsättning år 4,Förändring omsättn.,Förlängd/förkortad periodlängd år 1,Förlängd/förkortad periodlängd år 2,Förlängd/förkortad periodlängd år 3,Förlängd/förkortad periodlängd år 4,Rörelseresultat år 1,Rörelseresultat år 2,Rörelseresultat år 3,Rörelseresultat år 4,Antal anställda år 1,Antal anställda år 2,Antal anställda år 3,Antal anställda år 4,Koncernmoder orgnr,Koncernmoder namn,VD/ansvarig födelseår,VD/ansvarig namn,"VD/ansvarig, roll","VD/ansvarig, kön",Senaste bokslut,Revisorskommentar år 1,Revisorskommentar år 2,Revisorskommentar år 3,Revisorskommentar år 4,Riskklass,Registreringsstatus,Verksamhetsstatus,Statusdatum Bolagsverket,"Status, Bolagsverket",Finns på bolagslistan,Finns på koncernlistan,Gasell förra året,Antal storleksförändringar efter senaste bokslut,Datum för senaste storleksförändring,Typ av storleksförändring,Förändrad storleksklasning,"Extra vinstutdelning, belopp",Valuta,Stämmans beslutsdatum
2021,5561553537,ELTJÄNST I FALKÖPING AKTIEBOLAG ,Nej,,,Nej,JAKOBSGATAN 3 ,52146 ,FALKÖPING ,0515-711244 ,14,Västra Götalands län,1499,Falköping     ,43210,Elinstallationer                                                                                               ,Bygg- och entreprenadföretag,35 994 000,32 720 000,24 994 000,16 733 000,115%,Nej,Nej,Nej,Nej,6 238 000,6 068 000,4 357 000,1 891 000,23,22,19,12,5561553537,ELTJÄNST I FALKÖPING AKTIEBOLAG ,1969,"Karén, Mats Lauri ",0,Man   ,6/30/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5564836848,BC BRANDTÄTNING AKTIEBOLAG ,Nej,,,Ja ,TAGENEVÄGEN 70 A ,42537 ,HISINGS KÄRRA ,031-7429750 ,14,Västra Götalands län,1480,Göteborg      ,43999,Diverse övrig specialiserad bygg- och anläggningsverksamhet                                                  ,Bygg- och entreprenadföretag,50 336 000,40 470 000,32 740 000,23 413 000,115%,Nej,Nej,Nej,Nej,6 479 000,4 950 000,4 001 000,1 904 000,38,26,23,21,5567149751,Plocktången Förvaltning AB ,1966,"Johansson, Björn Einar Ingemar ",0,Man   ,6/30/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5567129159,EL & MARINTEKNIK I KÅLLEKÄRR AB ,Nej,,,Ja ,VALLHAMN INDUSTRIVÄG 206 ,47193 ,KÅLLEKÄRR ,0304-668701 ,14,Västra Götalands län,1419,Tjörn         ,43222,Ventilationsarbeten                                                                                            ,Bygg- och entreprenadföretag,25 076 000,22 130 000,16 235 000,11 675 000,115%,Nej,Nej,Nej,Nej,3 142 000,3 383 000,2 839 000,1 127 000,16,15,11,9,5590058110,KÅLLEKÄRR INVEST AB ,1964,"Josefsson, Per Ronald ",0,Man   ,8/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5569307753,KNOW E AB ,Nej,,,Nej,ÄNGSVAKTAREGATAN 3 E ,44138 ,ALINGSÅS ,070-2765056 ,14,Västra Götalands län,1489,Alingsås      ,62010,Dataprogrammering                                                                                              ,IT-företag                  ,15 922 000,13 435 000,11 536 000,7 457 000,114%,Nej,Nej,Nej,Nej,5 269 000,4 227 000,2 448 000,1 601 000,14,11,10,7,  ,  ,1975,"Revelj, Mattias Nils ",1,Man   ,12/31/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5567218044,GLENN SVENSSON BYGGSERVICE AB ,Nej,,,Nej,RUDEGATAN 8 ,52331 ,ULRICEHAMN ,070-6389556 ,14,Västra Götalands län,1491,Ulricehamn     ,41200,Byggande av bostadshus och andra byggnader                                                                     ,Bygg- och entreprenadföretag,27 934 000,24 891 000,17 308 000,13 100 000,113%,Nej,Nej,Nej,Nej,4 155 000,2 783 000,1 872 000,1 664 000,14,13,11,8,5567218044,GLENN SVENSSON BYGGSERVICE AB ,1975,"Svensson, Glenn Arne ",0,Man   ,12/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5590026117,AM Hydraulteknik AB ,Nej,,,Nej,SIGNALGATAN 2 ,44240 ,KUNGÄLV ,0303-440255 ,14,Västra Götalands län,1482,Kungälv       ,45201,Allmän service och reparation av motorfordon utom motorcyklar                                                 ,Handelsföretag              ,39 678 000,36 343 000,24 524 000,18 718 000,112%,Nej,Nej,Nej,Nej,2 704 000,2 303 000,1 409 000,2 974 000,10,12,11,6,  ,  ,1973,"Amdal, Jarl Robert ",1,Man   ,12/31/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5565904108,SEKOND I TROLLHÄTTAN AB ,Nej,,,Nej,KARDANVÄGEN 70 ,46138 ,TROLLHÄTTAN ,070-5804045 ,14,Västra Götalands län,1488,Trollhättan   ,81100,Fastighetsrelaterade stödtjänster                                                                            ,Övriga                      ,16 952 000,15 126 000,11 577 000,8 000 000,112%,Nej,Nej,Nej,Nej,1 206 000,1 537 000,871 000,505 000,11,11,10,8,  ,  ,1986,"Selvén, Johan Erik ",0,Man   ,12/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5565721841,FX AIRGUNS AB ,Nej,,,Nej,VÄSTERÄNGSVÄGEN 10 ,54235 ,MARIESTAD ,0506-32190 ,14,Västra Götalands län,1447,Gullspång     ,25400,Tillverkning av vapen och ammunition                                                                           ,Tillverkningsindustri        ,227 863 000,125 777 000,113 718 000,107 882 000,111%,Nej,Nej,Nej,Nej,59 435 000,22 152 000,21 132 000,19 323 000,79,64,50,50,5565721841,FX AIRGUNS AB ,1956,"Nyberg, Ralf Torvald ",1,Man   ,12/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5566146964,KUNGÄLVS MUR- & SKORSTENSTEKNIK AKTIEBOLAG ,Nej,,,Nej,SVARVAREGATAN 17 A ,44234 ,KUNGÄLV ,070-5777611 ,14,Västra Götalands län,1482,Kungälv       ,43999,Diverse övrig specialiserad bygg- och anläggningsverksamhet                                                  ,Bygg- och entreprenadföretag,79 318 000,59 208 000,50 200 000,37 869 000,109%,Nej,Nej,Nej,Nej,1 760 000,3 213 000,1 443 000,693 000,38,25,22,22,5566146964,KUNGÄLVS MUR- & SKORSTENSTEKNIK AKTIEBOLAG ,1968,"Andersson Löv, Lars Jerker Niklas ",0,Man   ,4/30/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5568899602,KTL SVETS & MONTAGETJÄNST AB ,Nej,,,Nej,BERGKULLEVÄGEN 342 ,46167 ,TROLLHÄTTAN ,070-7721932 ,14,Västra Götalands län,1488,Trollhättan   ,25620,Metallegoarbeten                                                                                               ,Tillverkningsindustri        ,11 415 000,9 223 000,6 682 000,5 470 000,109%,Nej,Nej,Nej,Nej,1 896 000,977 000,395 000,240 000,15,11,9,8,  ,  ,1962,"Lampio, Keijo Tapio ",0,Man   ,3/31/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5560110552,TH. BRUNIUS & CO AKTIEBOLAG ,Nej,,,Ja ,BOX 2516 ,40317 ,GÖTEBORG ,031-105700 ,14,Västra Götalands län,1480,Göteborg      ,46762,Partihandel med emballage                                                                                      ,Handelsföretag              ,820 844 000,667 605 000,552 571 000,393 427 000,109%,Nej,Nej,Nej,Nej,22 471 000,19 206 000,19 718 000,9 050 000,14,13,12,12,5567696231,PAUL BRUNIUS AB ,1971,"Brunius, Paul Gomer ",1,Man   ,12/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5569603961,Devies Development AB ,Nej,,,Ja ,DROTTNINGGATAN 37 ,41114 ,GÖTEBORG ,070-8819325 ,14,Västra Götalands län,1480,Göteborg      ,62010,Dataprogrammering                                                                                              ,IT-företag                  ,25 819 000,25 779 000,20 990 000,12 451 000,107%,Nej,Nej,Nej,Nej,2 431 000,3 688 000,3 255 000,2 506 000,26,20,21,13,5591546964,DEVIES HOLDING AB ,1991,"Arvidsson, Simon Lars Arvid ",1,Man   ,12/31/2020,S ,T ,T ,T ,EJ ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5567586580,TEXREP AKTIEBOLAG ,Nej,,,Ja ,HOLSLJUNGAVÄGEN 9 ,51260 ,ÖVERLIDA ,0325-661330 ,14,Västra Götalands län,1465,Svenljunga     ,13960,Tillverkning av andra tekniska textilier och industritextilier                                                 ,Tillverkningsindustri        ,87 456 000,62 494 000,48 653 000,42 567 000,105%,Nej,Nej,Nej,Nej,15 245 000,7 956 000,4 028 000,1 415 000,41,37,37,35,5569747651,WATEX AB ,1966,"Andersson, Bo Christer ",1,Man   ,12/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5567733760,Axelssons Motor AB ,Nej,,,Nej,VAGNMAKAREGATAN 7 ,66234 ,ÅMÅL ,0532-15300 ,14,Västra Götalands län,1492,Åmål         ,45201,Allmän service och reparation av motorfordon utom motorcyklar                                                 ,Handelsföretag              ,23 101 000,19 065 000,14 912 000,11 244 000,105%,Nej,Nej,Nej,Nej,6 380 000,3 757 000,1 742 000,2 535 000,10,9,6,5,  ,  ,1968,"Axelsson, Per Niklas ",0,Man   ,4/30/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5569761793,Tenfifty AB ,Nej,,,Nej,KRONHUSGATAN 7 ,41105 ,GÖTEBORG ,076-1919291 ,14,Västra Götalands län,1480,Göteborg      ,62020,Datakonsultverksamhet                                                                                          ,IT-företag                  ,13 476 000,10 686 000,8 959 000,6 616 000,104%,Nej,Nej,Nej,Nej,3 338 000,1 352 000,1 065 000,2 556 000,11,10,10,3,  ,  ,1966,"Bjurström, Anders Georg ",1,Man   ,12/31/2020,T ,T ,S ,S ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5569303521,NetConsult Sweden AB ,Nej,,,Nej,KUNGSPORTSPLATSEN 2 ,41110 ,GÖTEBORG ,031-7610000 ,14,Västra Götalands län,1480,Göteborg      ,62010,Dataprogrammering                                                                                              ,IT-företag                  ,18 552 000,14 566 000,10 756 000,9 130 000,103%,Nej,Nej,Nej,Nej,2 183 000,2 145 000,2 287 000,2 142 000,14,11,8,6,5569303521,NetConsult Sweden AB ,1981,"Ekström, Frank Anders Wilhelm ",1,Man   ,6/30/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5567881148,Butiksteknik i Väst AB ,Nej,,,Ja ,TORPAVALLSGATAN 13 ,41673 ,GÖTEBORG ,031-193355 ,14,Västra Götalands län,1480,Göteborg      ,43320,Byggnadssnickeriarbeten                                                                                        ,Bygg- och entreprenadföretag,38 534 000,34 927 000,22 444 000,19 084 000,102%,Nej,Nej,Nej,Nej,2 496 000,3 538 000,1 952 000,1 344 000,11,11,8,5,5590050125,CITO Holding AB ,1985,"Wetterborg, Rolf Fredrik ",1,Man   ,4/30/2020,T ,T ,S ,S ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5567568760,SIGNMAX AB ,Nej,,,Nej,BOX 21 ,43321 ,PARTILLE ,031-448178 ,14,Västra Götalands län,1402,Partille       ,22290,Annan plastvarutillverkning                                                                                    ,Tillverkningsindustri        ,94 693 000,76 575 000,59 669 000,47 120 000,101%,Nej,Nej,Nej,Nej,11 094 000,14 064 000,14 937 000,11 382 000,54,42,29,25,  ,  ,1987,"Eskilsson, John Arne ",1,Man   ,4/30/2020,TK ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5569773095,CENTIRO GROUP AB ,Ja ,,,Ja ,BOX 950 ,50110 ,BORÅS ,  ,14,Västra Götalands län,1490,Borås         ,64993,Förvaltning av och handel med värdepapper för en begränsad och sluten krets av ägare                      ,Övriga                      ,389 578 000,304 692 000,243 916 000,194 650 000,100%,Nej,Nej,Nej,Nej,69 707 000,41 880 000,23 520 000,19 425 000,346,275,240,182,5567841480,MOLVENTO AB ,1968,"Hedin, Erik Niklas Wilhelm ",1,Man   ,12/31/2020,T ,T ,T ,T ,A ,Inregistrerat,Aktivt                                                  ,          ,  ,  ,1,   ,,,,,,,
2021,5590100920,Nevecka AB ,Nej,,,Ja ,OSABACKA 14 ,51992 ,KUNGSÄTER ,031-558901 ,13,Hallands län          ,1383,Varberg        ,42220,Anläggningsarbeten för el och telekommunikation                                                              ,Bygg- och entreprenadföretag,27 357 000,14 735 000,12 840 000,6 776 000,304%,Nej,Nej,Nej,Nej,3 081 000,1 754 000,1 427 000,445 000,12,10,9,8,5591908016,NEVECKA HOLDING AB ,1977,"Zachariasson, John Daniel ",1,Man   ,12/31/2020,T ,T ,T ,S ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5568773849,LER Assistans AB ,Nej,,,Nej,VALLÅS TORG 18 ,30258 ,HALMSTAD ,073-5694423 ,13,Hallands län          ,1383,Varberg        ,88102,Öppna sociala insatser för personer med funktionshinder                                                      ,Vård och omsorg             ,21 354 000,20 664 000,11 749 000,7 444 000,187%,Nej,Nej,Nej,Nej,1 913 000,2 763 000,203 000,281 000,31,29,23,14,  ,  ,1984,"Plakiqi, Legjendar ",0,Man   ,5/31/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5566975271,S-K BYGG AB ,Nej,,,Ja ,RÖNNHAGSVÄGEN 7 ,31144 ,FALKENBERG ,0346-59700 ,13,Hallands län          ,1382,Falkenberg     ,41200,Byggande av bostadshus och andra byggnader                                                                     ,Bygg- och entreprenadföretag,172 407 000,168 171 000,114 875 000,62 103 000,178%,Nej,Nej,Nej,Nej,20 885 000,20 508 000,10 451 000,1 387 000,42,38,36,30,5590947304,SK BYGG FÖRVALTNING AB ,1966,"Svensson, Per Christian ",1,Man   ,4/30/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5566018510,Turon MedTech AB ,Nej,,,Ja ,KARDANVÄGEN 21 ,43232 ,VARBERG ,0340-84060 ,13,Hallands län          ,1383,Varberg        ,32501,Tillverkning av medicinska och dentala instrument och tillbehör                                               ,Tillverkningsindustri        ,43 745 000,34 481 000,22 695 000,15 817 000,177%,Nej,Nej,Nej,Nej,14 228 000,10 317 000,4 781 000,1 617 000,11,9,7,6,5565942421,PS PROVIDER AB ,1967,"Gröndahl, Erik Wilhelm Martin ",0,Man   ,12/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5567589600,Kellebex AB ,Nej,,,Nej,KÄLLEBÄCKSVÄGEN 12 ,31164 ,VESSIGEBRO ,0346-450101 ,13,Hallands län          ,1382,Falkenberg     ,49410,"Vägtransport, godstrafik                                                                                      ",Transport och kommunikation  ,36 779 000,32 234 000,23 670 000,13 586 000,171%,Nej,Nej,Nej,Nej,3 607 000,2 831 000,1 273 000,247 000,25,20,11,8,  ,  ,1966,"Löhr, Tord Magnus ",0,Man   ,8/31/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5567333314,Baker Corp AB ,Nej,,,Nej,VALHALLAVÄGEN 16 ,31273 ,SKUMMESLÖVSSTRAND ,076-3534713 ,13,Hallands län          ,1381,Laholm         ,33200,Installation av industrimaskiner och -utrustning                                                               ,Övriga                      ,55 250 000,39 035 000,35 632 000,20 772 000,166%,Nej,Nej,Nej,Nej,1 466 000,5 796 000,6 545 000,2 878 000,26,20,21,18,5567333314,Baker Corp AB ,1985,"Baker, Hisham ",0,Man   ,8/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5569888232,Strandängshälsan AB ,Nej,,,Ja ,ÄNGSVÄGEN 6 ,31260 ,MELLBYSTRAND ,079-746072 ,13,Hallands län          ,1381,Laholm         ,86211,Primärvårdsmottagningar med läkare m.m.                                                                     ,Vård och omsorg             ,32 900 000,22 669 000,19 214 000,13 479 000,144%,Nej,Nej,Nej,Nej,5 892 000,5 767 000,5 102 000,3 566 000,20,11,11,7,5590831144,EMOA AB ,1981,"Banck, Björn Jesper Sebastian ",0,Man   ,4/30/2020,T ,T ,T ,S ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5568170178,NTs Mark & Fastighetsservice AB ,Nej,,,Nej,TRÖNNINGE 1 ,43247 ,VARBERG ,070-6710929 ,13,Hallands län          ,1383,Varberg        ,81100,Fastighetsrelaterade stödtjänster                                                                            ,Övriga                      ,89 842 000,68 342 000,61 661 000,37 272 000,141%,Nej,Nej,Nej,Nej,4 105 000,2 172 000,4 118 000,823 000,24,23,22,20,  ,  ,1971,"Thalin, Nils Ivar Mårten ",0,Man   ,12/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5566736459,Johan Qvist Plåt & Isolering AB ,Nej,,,Ja ,STENGÅRDS VÄG 29 ,43491 ,KUNGSBACKA ,0300-29594 ,13,Hallands län          ,1384,Kungsbacka     ,43221,Värme- och sanitetsarbeten                                                                                    ,Bygg- och entreprenadföretag,16 821 000,15 562 000,11 031 000,7 113 000,136%,Nej,Nej,Nej,Nej,2 618 000,1 040 000,1 207 000,544 000,11,11,7,4,5591865703,JOHAN QVIST HOLDING AB ,1959,"Qvist, Johan Erik ",0,Man   ,12/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5567887475,Toolab Verktyg AB ,Nej,,,Nej,VICTOR HASSELBLADS GATA 10 ,42131 ,VÄSTRA FRÖLUNDA ,031-878385 ,13,Hallands län          ,1384,Kungsbacka     ,46741,Partihandel med järnhandelsvaror                                                                              ,Handelsföretag              ,119 707 000,71 081 000,57 367 000,51 218 000,134%,Nej,Nej,Nej,Nej,5 903 000,2 524 000,2 026 000,1 253 000,14,10,9,8,5567887475,Toolab Verktyg AB ,1981,"Larsen, Per Daniel ",0,Man   ,12/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5561277699,Skånes Fagerhults Torv AB ,Nej,,,Ja ,SNAPPHANEALLÉN 12 ,28673 ,SKÅNES FAGERHULT ,0433-30618 ,13,Hallands län          ,1381,Laholm         ,20150,Tillverkning av gödselmedel och kväveprodukter                                                               ,Tillverkningsindustri        ,113 062 000,84 008 000,51 552 000,50 362 000,124%,Nej,Nej,Nej,Nej,6 807 000,2 577 000,2 999 000,3 244 000,20,16,14,13,5569483554,TORVDRÄNGARNA AB ,1974,"Lindström, Lars Olof Mattias ",0,Man   ,8/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5567723498,Lanthotell Lögnäs Gård AB ,Nej,,,Nej,LÖGNÄS 62 ,31296 ,LAHOLM ,0430-23076 ,13,Hallands län          ,1381,Laholm         ,55101,Hotellverksamhet med restaurangrörelse                                                                        ,Hotell och restauranger      ,21 798 000,18 160 000,15 158 000,10 343 000,111%,Nej,Nej,Nej,Nej,2 736 000,4 112 000,3 972 000,1 175 000,19,15,10,6,  ,  ,1974,"Hansson, Linda Marie ",1,Kvinna,4/30/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5567764518,Shady Burgers Restauranger AB ,Nej,,,Ja ,STORTORGET 10 ,29431 ,SÖLVESBORG ,073-3800091 ,10,Blekinge län          ,1083,Sölvesborg    ,56100,Restaurangverksamhet                                                                                           ,Hotell och restauranger      ,11 983 000,11 008 000,9 808 000,3 934 000,205%,Nej,Nej,Nej,Nej,1 418 000,−638 000,542 000,−12 000,10,10,8,4,5591724322,SHADY BURGERS HOLDING AB ,1968,"Fällman, Per Anders ",1,Man   ,12/31/2020,T ,T ,S ,S ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5568573165,Rawfoodshop Scandinavia AB ,Nej,,,Ja ,ÖJAVADSVÄGEN 2 ,37636 ,SVÄNGSTA ,073-5151550 ,10,Blekinge län          ,1082,Karlshamn      ,46380,"Partihandel med andra livsmedel, bl.a. fisk samt skal- och blötdjur                                           ",Handelsföretag              ,56 584 000,36 461 000,30 836 000,20 945 000,170%,Nej,Nej,Nej,Nej,4 908 000,2 622 000,2 448 000,1 255 000,26,19,15,11,5590642996,HOMLAKE INVEST AB ,1955,"Eriksson, Göran Mikael ",0,Man   ,8/31/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5566782172,Richard Rotsthen Transport AB ,Nej,,,Nej,TOSTARPSVÄGEN 131 ,37492 ,ASARUM ,0454-10471 ,10,Blekinge län          ,1082,Karlshamn      ,49410,"Vägtransport, godstrafik                                                                                      ",Transport och kommunikation  ,40 597 000,31 722 000,23 844 000,19 457 000,109%,Nej,Nej,Nej,Nej,916 000,1 382 000,556 000,2 016 000,24,12,12,12,  ,  ,1977,"Rotsten, Per Richard Tobias ",0,Man   ,6/30/2020,T ,T ,T ,T ,A ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5569014227,Finansia Sverige AB ,Nej,,,Nej,ÖSTERLEDEN 3 ,37134 ,KARLSKRONA ,010-1019380 ,10,Blekinge län          ,1080,Karlskrona     ,64999,Diverse övrig finansförmedling                                                                               ,Övriga                      ,24 270 000,19 608 000,13 528 000,11 839 000,105%,Nej,Nej,Nej,Nej,10 576 000,7 385 000,5 624 000,2 209 000,15,13,9,8,  ,  ,1985,"Nuhi, Bajram ",1,Man   ,12/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5567288229,Network Solutions Infra Sverige AB ,Nej,,,Ja ,PILVÄGEN 8 ,37434 ,KARLSHAMN ,0454-10000 ,10,Blekinge län          ,1082,Karlshamn      ,43210,Elinstallationer                                                                                               ,Bygg- och entreprenadföretag,103 294 000,62 028 000,58 668 000,50 815 000,103%,Nej,Nej,Nej,Nej,14 675 000,539 000,4 128 000,4 050 000,47,48,50,40,5569110140,Network Solutions Holding Sweden AB ,1980,"Andersson, Jan Emil Andreas ",1,Man   ,12/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5566338173,Norje Sambruk AB ,Nej,,,Nej,YSANEVÄGEN 486 ,29492 ,SÖLVESBORG ,0456-30522 ,10,Blekinge län          ,1083,Sölvesborg    ,01500,Blandat jordbruk                                                                                               ,Jordbruk och skogsbruk       ,50 644 000,48 501 000,27 700 000,25 162 000,101%,Nej,Nej,Nej,Nej,2 321 000,6 100 000,2 694 000,4 737 000,20,20,18,18,  ,  ,1951,"Rosenlund, Bengt Krister ",0,Man   ,6/30/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5590763891,Kvarnerup Konsult AB ,Nej,,,Nej,VALLKÄRRA 351 ,22650 ,LUND ,072-7211738 ,12,Skåne län            ,1281,Lund           ,71123,Teknisk konsultverksamhet inom elteknik                                                                        ,Konsultföretag              ,10 294 000,8 662 000,3 112 000,885 000,1063%,Nej,Nej,Nej,Ja ,−870 000,1 534 000,281 000,68 000,12,4,3,1,  ,  ,1983,"Kvarnerup Larsson, Per G Christian ",0,Man   ,12/31/2020,T ,TK ,S ,S ,B ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5590676697,WECLEAN I SKÅNE AB ,Nej,,,Nej,SOLROSGATAN 7 ,24234 ,HÖRBY ,010-1501630 ,12,Skåne län            ,1266,Hörby         ,81210,Lokalvård                                                                                                     ,Företagstjänster           ,17 868 000,15 634 000,10 543 000,1 832 000,875%,Nej,Nej,Nej,Ja ,1 738 000,2 575 000,1 058 000,56 000,47,41,29,8,  ,  ,1968,"Larsson, Tom Joakim ",0,Man   ,9/30/2020,T ,S ,S ,S ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5569809105,Quickbutik AB ,Nej,,,Nej,VASATORPSVÄGEN 1 ,25457 ,HELSINGBORG ,  ,12,Skåne län            ,1280,Malmö         ,63120,Webbportaler                                                                                                   ,Övriga                      ,13 128 000,7 611 000,4 115 000,1 488 000,782%,Nej,Ja ,Nej,Nej,512 000,1 383 000,844 000,−318 000,14,8,3,2,5569809105,Quickbutik AB ,1994,"Benberkan, Azddin ",1,Man   ,12/31/2020,T ,T ,T ,S ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5568509094,Vartex Industrirengöring AB ,Nej,,,Nej,BÖKESTADSVÄGEN 216 ,29198 ,VILLANDS VÅNGA ,070-7781097 ,12,Skåne län            ,1290,Kristianstad   ,81210,Lokalvård                                                                                                     ,Företagstjänster           ,18 132 000,4 001 000,3 380 000,2 070 000,776%,Nej,Nej,Nej,Nej,976 000,279 000,366 000,247 000,13,6,6,3,  ,  ,1983,"Marin, Razvan ",0,Man   ,8/31/2020,T ,TK ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5567993836,PB Akustik & Montage AB ,Nej,,,Nej,FABRIKSVÄGEN 2 ,24534 ,STAFFANSTORP ,0706-230309 ,12,Skåne län            ,1285,Eslöv         ,41200,Byggande av bostadshus och andra byggnader                                                                     ,Bygg- och entreprenadföretag,26 844 000,4 909 000,4 783 000,3 086 000,770%,Nej,Nej,Nej,Nej,2 280 000,−67 000,232 000,342 000,13,3,3,3,  ,  ,1964,"Lindström, Alf Peter ",1,Man   ,6/30/2020,T ,S ,S ,S ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
